deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,cash_pct,acq_naics_tom,acq_naics,acq_sic,acq_sic_crsp,tar_naics,tar_naic_crsp,tar_sic,tar_sic_crsp,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_ebat,acq_ebitat,tar_ebat,tar_ebitat,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,nsf_rd,usbc_sal,usbc_sal_p,usbc_export,usbc_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_n40_5,tar_car_n40_5,com_car_n40_5,acq_car_n35_5,tar_car_n35_5,com_car_n35_5,acq_car_n30_5,tar_car_n30_5,com_car_n30_5,acq_car_n20_5,tar_car_n20_5,com_car_n20_5,acq_car_n10_5,tar_car_n10_5,com_car_n10_5
SDC deal number,Announcement date,Date original announced (rumour etc.),hoda,Primary event window used,Deal value,Acquirer name,Target name,Acquirer gvkey,Target gvkey,Acquirer event window length,Target event window length,Acquirer estimation window length,Target estimation window length,Shares acquired in the transaction,Shares owned prior to the transaction,Shares sought,Whether the acquirer gained control with the company,Acquirer market value (Thomson),Acquirer market value,Acquirer market value valid,Acquirer market factor,Acquirer number of stock classes,Target value (Thomson),Target value,Target market value valid,Target market factor,Target number of stock classes,Acquirer market cap is based on a quarter before and after (ultimo),Target market cap is based on a quarter before and after (ultimo),Cash pct. used to pay for the target,Acuirer NAICS (Thomson),Acquirer NAICS (CRSP),Acquirer SIC (Thomson),Acquirer SIC (CRSP),Target NAICS (Thomson),Target NAICS (CRSP),Target SIC (Thomson),Target SIC (CRSP),Horizontal level,True if target or acquirer industry is financial,Acquirer as an acquirer: part of another deal during the period (1 if true),Target as an target: part of another deal during the period (1 if true),Whether Thomson has registered other bids for the target,Acquirer P/B,Target P/B,Acquirer EBITDA/Assets,Acquirer EBIT/Assets,Target EBITDA/Assets,Target EBIT/Assets,Combined siccd,Combined NAICS,,,,,,,,,Total R&D expenditures divided by net sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relative assets compared to industry and pre merger asset level,Relative assets compared to industry,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR
1787681020,2006-08-28,2006-08-28,,"[-241, -41, -40, 5]",1134.853,Western Refining Inc,Giant Industries Inc,165652,19427,46,46,112,201,100.000,100.000,100.000,True,1572.103,1426.9283,1,1.0000,1,1045.393,981.45326,1,1.0000,1,1,1,75.768,324110,324110,2911,2911,324110,324110,2911,2911,4,False,0,0,0,5.515517578564042620150159601,2.993534940315102691589569304,0.34674288,0.33699802,0.24098502,0.20006968,2911,324110,13.22306496,5.8211,98,111401213,44.70,76.80,94.20,99.90,4.080686039860243,94.59670157736765,991.330643784,25706623410,69137278941,16.428342389,10.1717,18.1104,455.1057,422.4029,746.9845,60858.967388888,144807.197653869,22525.000000000,730.738100000,678.821200000,850.208300000,0.624906743,0.736151010,0.6123,106.5759,151.5792,131.5680,4.200649278,4.634535077,3.592271750,450.247700000,477.773500000,343.861700000,0.112661500,0.174480789,0.016665740,489.142200000,481.425300000,614.725100000,-0.0925982178339,-0.262134954819,0.0475559480895,0.116552648837,0.0757315250815,0.0359135505514,0.13628268779,0.0893181019653,0.0253055537177,-0.00940231739227,-0.0133498261617,-0.0453189242071,0.084908311736,0.0371024147516,-0.107043493042,0.0445558446048,-0.00446066562654
1799771020,2006-10-05,2006-10-05,,"[-241, -41, -40, 5]",5793.356,Crown Castle International,Global Signal Inc,113490,160596,46,46,201,201,100.000,100.000,100.000,True,6872.425,7338.8350,1,1.0000,1,3466.027,3224.0957,1,1.0000,1,1,1,9.494,517210,517212,4812,4899,517210,525930,4812,6798,4,False,1,0,0,3.747527913837312832577418327,16.19376242583116536367828875,0.07412334,0.00822909,,0.01779963,4812,517210,13.22306496,5.8211,11973,170583541,80.20,90.70,95.80,97.90,3.361973892601808,,,,,17.691599789,16.5282,13.9766,541.3277,678.3970,447.2063,24966.799315789,108774.547652154,5680.616000000,530.017900000,566.379000000,474.761300000,1.652878291,1.926669506,1.6748,503.7129,641.9636,543.5993,27.399762579,25.750220867,25.066251590,891.536700000,953.088400000,895.744600000,2.043160368,0.222705620,0E-9,721.115000000,595.069900000,148.565100000,-0.0226823712021,0.0141562929937,-0.115260257026,0.119314362548,-0.016741605606,-0.08464794005,0.155922042909,0.016208239451,-0.0681125978638,0.154750638554,0.0256192798892,-0.0616772992294,0.0760810483144,-0.00286428706324,-0.0520760369213,0.0753822719857,0.00242822990393
1801447020,2006-10-12,2006-10-12,,"[-241, -41, -40, 5]",279.083,Internap Network Services Corp,VitalStream Holdings Inc,124358,14810,46,46,201,201,100.000,100.000,100.000,True,495.581,400.3650,1,1.0000,1,214.962,180.47935,1,1.0000,1,1,1,,517911,518111,7372,7374,,516110,7375,3829,3,False,0,0,0,1.644788476961213181685622631,32.76577461330714461085195188,0.06568234,-0.03288301,-0.04119027,-0.16386240,7372,517911,13.22306496,5.8211,2028,11853289,30.20,39.10,51.10,65.00,3.361973892601808,,,,,17.765421779,17.8691,16.0228,554.3468,695.0966,556.2187,681.775455882,6225.446791198,176.593500000,23.475000000,95.659400000,19.836400000,2.979927757,1.543691851,1.5932,643.2053,554.2685,519.8572,6.484673397,6.916991120,5.125046250,726.226400000,651.848500000,635.403500000,15.899866397,14.473228124,15.865581850,941.260000000,952.360300000,947.811000000,-0.0234360743458,-0.00131291072494,0.0232069555595,-0.240597802409,-0.0232102932949,0.0449398409716,-0.335271390641,-0.0287164867629,0.0763412939766,-0.443303235476,-0.0326954612709,-0.0468439120162,-0.35515092024,-0.104374772158,-0.0742307790654,-0.170329280436,-0.0890362098013
1813496020,2006-11-19,2006-11-19,,"[-241, -41, -40, 5]",25833.712,Freeport-McMoRan Copper & Gold,Phelps Dodge Corp,14590,8536,46,46,201,201,100.000,100.000,100.000,True,11124.441,9528.2040,0,1.0000,1,20152.049,16868.6498,1,1.0000,1,1,1,69.633,212234,212221,1021,1041,212234,331411,1021,3331,4,False,0,1,0,30.93008507829403351791411493,1.546886810831872199493473602,0.43760502,0.39228922,0.26354509,0.22089206,1021,212234,13.22306496,5.8211,,,,,,,0.9552771625954452,58.22503435639029,854.362216513,793455723,194250,53.407156222,27.4190,38.3083,918.9665,860.4924,995.1242,6480.976583333,34985.965608486,718.009000000,310.080800000,273.117500000,246.801300000,24.210510497,2.105324244,3.0188,928.8873,576.9868,790.9317,14.336411083,12.652401979,12.800331905,857.092600000,919.395300000,851.547100000,4.689505250,0.507138129,0E-9,641.745900000,690.007000000,544.742300000,0.16011600365,0.47108898086,0.0527172795956,0.23968337726,0.224735089788,0.0433102329066,0.248716845971,0.231878193849,0.0800446612336,0.275899749576,0.259934653581,0.043531863065,0.157758827868,0.149034607001,-0.0479022771637,0.151618886158,0.134574489976
1815975020,2006-11-27,2006-11-27,,"[-241, -41, -40, 5]",234.189,AngioDynamics Inc,Rita Medical Systems Inc,264387,138129,46,46,201,201,100.000,100.000,100.000,True,344.504,326.7781,1,1.0000,1,157.859,134.78712,1,1.0000,1,1,1,,334510,339112,3845,3841,334517,334510,3845,3845,4,False,1,0,0,1.091941865551937004812132407,2.696300177400057758158339866,0.08308029,0.07522628,-0.01384950,-0.02264284,3845,334510,13.22306496,5.8211,577,16512580,37.10,49.50,69.80,85.90,10.154518805584537,75.07981978466395,957.137355252,7142510671,6065012457,17.733461643,11.5138,10.8990,552.7798,577.3073,353.1500,451.491928571,3772.271809189,104.841000000,9.808000000,58.089000000,4.580500000,2.165103876,1.492482791,1.6286,595.2536,550.8227,523.2081,4.199143714,5.611589327,3.988889430,382.008400000,608.535200000,476.128600000,261.970880000,13.040225976,13.707597220,959.275400000,950.711000000,945.680900000,0.14856705302,0.206071443477,-0.0454764950576,0.387291398399,-0.0159961992668,-0.0998023441923,0.317418248823,-0.0712530882728,-0.154547255156,0.288164072381,-0.124666483761,-0.0677016209132,0.199332235787,-0.0486626755244,0.0095262104492,0.21513067209,0.0242051603272
1817674020,2006-12-04,2006-12-04,,"[-241, -41, -40, 5]",3824.607,LSI Logic Corp,Agere Systems Inc,6529,141845,46,46,201,201,100.000,100.000,100.000,True,3857.945,3236.6628,1,1.0000,1,2905.813,2736.03148,1,1.0000,1,1,1,,334413,334413,3674,3674,334413,541511,3674,7371,4,False,1,1,1,1.680660634540372861574372677,10.71742649006622516556291391,0.09182258,0.04694381,0.12625251,0.05811623,3674,334413,13.22306496,5.8211,871,53688141,60.80,67.70,79.60,90.00,12.211909275116021,77.91544835667652,963.501956023,52056985126,28413112115,26.571713864,14.4337,21.4339,742.9805,636.9205,841.2160,2422.750431818,10241.210931403,372.856000000,75.383400000,135.226900000,100.557100000,4.022355559,1.604116608,1.5443,728.4164,566.1715,507.1176,15.513985273,22.547737564,6.705983795,863.987600000,931.098700000,753.714600000,141.218894250,12.745762874,16.190089645,954.912500000,947.478600000,952.223000000,0.0724157759157,0.412681101672,0.0877631619566,0.111948649115,0.106970554754,0.0576953001138,0.0761166461876,0.0726776274628,0.0471320745651,0.118105429471,0.0996606938203,-0.0711503825026,0.0720309570201,0.0321034791032,-0.123919238151,0.0597593962809,0.00782249364497
1820557020,2006-12-12,2006-12-12,,"[-241, -41, -40, 5]",177.002,Indevus Pharmaceuticals Inc,Valera Pharmaceuticals Inc,20983,163121,46,46,201,174,100.000,100.000,100.000,True,394.701,345.8972,1,1.0000,1,69.447,91.26344,1,1.0000,1,1,1,,325412,325414,2834,2830,325412,325412,2834,2834,4,False,0,0,0,-0.6947687997685713850698092236,-4.803994333490736368434210161,-0.52005807,-0.52490060,-0.04935882,-0.07972417,2834,325412,13.22306496,5.8211,763,109698618,38.90,56.10,78.80,91.50,4.080686039860243,77.47766516746529,959.709609544,19992645831,37051487643,43.198964014,6.6664,10.9276,962.3837,235.2386,369.6967,8042.426520547,52299.984990870,210.941000000,254.303000000,440.710000000,44.718800000,32.369639831,1.641659041,2.5046,972.7712,593.6046,671.2469,6.287354658,8.279615689,4.858212180,699.544100000,692.983600000,613.239100000,6774.331170164,16.619589606,56.830109460,983.434900000,974.621500000,979.130300000,-0.0307852624423,-0.12364739688,0.0573381358749,0.411543407046,0.173250853553,-0.0146249092273,0.37853632869,0.111143592761,-0.00241546488269,0.37043591892,0.116094127014,-0.00809154354992,0.608797442718,0.167586897329,-0.0482816195537,0.462993663213,0.0990989661659
1828175020,2007-01-05,2007-01-05,,"[-241, -41, -40, 5]",813.393,Advanced Medical Optics Inc,IntraLase Corp,148870,160597,46,46,201,201,100.000,100.000,100.000,True,2152.094,2457.8071,1,1.0000,1,635.276,551.6736,1,1.0000,1,1,1,100.000,339112,446199,3841,5048,334517,334510,3845,3845,3,False,1,0,0,0.4627198695565745516216939360,20.83364074830681596636518525,0.10101165,0.07496660,0.08446014,0.04964620,3841,339112,10.48335833,4.4869,1194,21445483,26.30,37.50,59.30,74.70,3.0010494396224336,63.79717963836478,862.676059629,10368504696,8648659988,40.539061950,4.9591,15.9552,939.4707,212.9277,886.5256,2782.948800000,17895.952664990,75.475000000,77.008700000,204.854900000,2.089500000,13.213264364,2.228103824,1.8597,865.3714,723.6900,588.9094,7.205931100,9.107494408,4.491381695,737.654200000,779.844100000,641.693400000,259.376476850,9.273009508,11.024618610,952.947000000,922.374500000,937.570100000,0.0157545958291,0.771435735802,-0.150998439717,0.194035790229,-0.111027161574,-0.109162689966,0.180097838773,-0.0746819195243,-0.0691126058033,0.134855762771,-0.0436970870161,0.0125241607439,0.109481635903,0.0255786805541,0.0141478719472,0.0796045979838,0.0230510708494
1828198020,2007-01-07,2007-01-07,2006-06-12,"[-241, -41, -40, 5]",1599.913,Forest Oil Corp,Houston Exploration Co,4844,63607,46,46,201,201,100.000,100.000,100.000,True,2183.725,2109.18785,1,1.0000,1,1553.209,1544.48415,1,1.0000,1,1,1,46.083,211111,211111,1311,1311,211111,211111,1311,1311,4,False,1,1,0,0.7669093706909008211402016081,2.038965865589111016588685666,0.20343976,0.10230841,0.20908790,0.08402523,1311,211111,10.48335833,4.4869,,,,,,,0.9552771625954452,67.43182329727053,902.690493543,3914593358,269150000000,37.774129753,20.0243,12.3475,901.7575,837.9284,544.7813,14294.097272727,103170.684494322,2199.819000000,346.416300000,493.390600000,271.197400000,3.855885702,1.410205754,3.2095,695.3202,526.8341,768.4028,65.210997039,13.461088963,58.845936160,965.878800000,850.019600000,965.878800000,0.039766273,0.298318453,0E-9,381.521800000,644.497900000,39.446100000,0.0648959390928,0.130530360599,-0.15655684683,-0.0999010808791,-0.132599741022,-0.139823430351,-0.107871432469,-0.125963231723,-0.127668343046,-0.112063179153,-0.120743941522,-0.189045115191,-0.103547738646,-0.154481222669,-0.151500424191,-0.0803379578274,-0.122722923264
1832101020,2007-01-19,2007-01-19,,"[-241, -41, -40, 5]",77.103,Internet Commerce Corp,EasyLink Services Corp,31381,121437,46,46,200,201,100.000,100.000,100.000,True,75.080,79.28582,1,1.0000,1,27.908,31.0838,1,1.0000,1,1,1,93.515,511210,561422,7372,7371,,561422,7375,4822,3,False,1,0,0,3.078213507625272331154684096,6.403830062192068492044261368,0.15073592,0.09617662,0.07044912,-0.00045480,7372,511210,10.48335833,4.4869,8275,135400841,38.90,46.60,58.10,69.50,16.249164217629954,122.85870628109902,994.748838229,960151188,52856484,43.284645417,15.8836,14.0667,942.2893,701.6893,816.0194,797.186900000,8023.096081282,226.477500000,19.815700000,114.678300000,62.512300000,2.088752231,1.492267626,1.5494,596.3583,569.6176,508.3279,6.930507033,6.553941149,5.719400440,733.736600000,667.371800000,744.621500000,16.233939350,14.530673776,15.840780535,940.849800000,953.717600000,945.493100000,-0.193776193902,-0.222909015683,-0.173021515824,0.517492424434,0.0126896752012,-0.11331719412,0.581742491362,0.0727573585759,-0.0986162270447,0.54478619969,0.0756537991991,-0.0497998647811,0.530608999381,0.109675421099,0.00117284235101,0.392827420451,0.114423448825
1843578020,2007-02-27,2007-02-27,,"[-241, -41, -40, 5]",687.721,Great Atlantic & Pacific Tea,Pathmark Stores Inc,5301,29846,46,46,201,201,100.000,100.000,100.000,True,1207.927,1272.09315,1,1.0000,2,572.630,584.6400,1,1.0000,1,1,1,69.548,445110,445110,5411,5411,445110,445110,5411,5411,4,False,0,0,0,0.7989504755657592653328960315,5.445604238013698630136986301,0.07556871,-0.00740056,0.08783676,0.01546310,5411,445110,10.48335833,4.4869,64881,466225948,32.00,45.60,58.80,70.20,0.8551630894034139,19.966580642926424,149.360749929,,,13.463818381,16.8836,7.5679,265.0470,896.5623,17.3901,1573.355312500,14224.729301266,359.617000000,56.789200000,56.789200000,56.789200000,0.932616268,0.560948346,0.5583,17.3892,17.3892,17.3892,4.212020994,1.805726094,2.293744085,265.046100000,17.389200000,17.389200000,0.920134244,0.081323375,0E-9,351.095500000,265.047000000,249.613400000,0.0691316989975,0.398535147594,0.239630941385,0.134189744994,0.228410996373,0.273028119219,0.131135600421,0.257757611655,0.192688441561,0.139581842617,0.186759951671,0.155185345961,0.158927747117,0.154873572354,0.182648012211,0.151910073521,0.178731969395
1849778020,2007-03-19,2007-02-04,2006-11-01,"[-241, -41, -40, 5]",6610.621,Community Health Systems Inc,Triad Hospitals Inc,23714,120302,46,46,201,201,100.000,100.000,100.000,True,3599.949,3436.86625,1,1.0000,1,3548.359,3563.0496,1,1.0000,1,1,1,74.284,622110,622110,8062,8062,622110,621498,8062,8093,4,False,1,1,1,1.910333834634840722839243062,1.004961036872423170268136495,0.12693132,0.08504344,0.10274632,0.06588277,8062,622110,10.48335833,4.4869,828,67123652,61.30,79.60,88.00,94.30,4.519933613475052,47.72818180952698,746.943375330,,,15.649193585,5.8081,13.2072,547.7159,142.9895,789.3246,1867.856268292,4825.265199321,686.238000000,59.262400000,24.818600000,210.232600000,0.919509981,0.890994696,0.8412,188.2549,206.5934,209.1137,3.934146610,3.340966421,3.844936690,327.563100000,274.707000000,416.364700000,1.286292780,0.032806969,0E-9,583.131100000,331.301100000,293.693500000,0.132972315859,0.421137130883,-0.0189247778999,0.264963077673,0.142928855551,-0.00445344012005,0.219121199683,0.124553312841,-0.0026828992809,0.202568657515,0.116147795702,-0.0704130720604,0.0675352995334,0.0104137230771,-0.0611759742455,0.0570806060085,0.00850157325772
1849765020,2007-03-19,2007-03-19,,"[-241, -41, -40, 5]",2433.893,Hercules Offshore Inc,TODCO,164607,152248,46,46,201,201,100.000,100.000,100.000,True,830.571,814.88718,1,1.0000,1,1901.816,1784.91884,1,1.0000,1,1,1,37.943,213111,213111,1381,1381,213111,213111,1381,1381,4,False,0,1,0,4.077903702265224294901817434,1.208852069425901201602136182,0.29673487,0.26100059,0.40103464,0.30409357,1381,213111,10.48335833,4.4869,,,,,,,0.9552771625954452,58.65686956194915,845.774071176,,,28.547197750,24.7666,18.7937,827.4042,928.4371,924.8308,5885.091666666,12704.303997479,3232.436500000,183.512800000,160.403700000,425.993100000,2.268865658,2.811598447,1.8759,600.9814,772.8232,591.7051,32.179019917,21.171688786,19.860138955,920.118400000,928.398400000,870.071400000,0E-9,0E-9,0E-9,5.290800000,5.290800000,74.549700000,-0.111811361612,-0.0954408233989,0.127890146055,0.358730742857,0.285933831371,0.0876014739625,0.30543542509,0.23703140397,0.121651087882,0.274609816938,0.226853141126,0.13487726772,0.327210523157,0.266451175085,-0.00972363240389,0.169860286963,0.115052578693
1865697020,2007-05-08,2007-05-08,,"[-241, -41, -40, 5]",191.338,EXAR Corp,Sipex Corp,4476,62559,46,45,201,199,100.000,100.000,100.000,True,486.751,486.93157,1,1.0000,1,160.708,162.7515,1,0.9730,1,1,1,,334413,334413,3674,3670,334413,334413,3674,3674,4,False,0,0,0,0.4201068649088163549773492856,-59.93003938461538461538461538,0.01304942,-0.00126309,-0.46316479,-0.50862315,3674,334413,10.48335833,4.4869,871,53688141,60.80,67.70,79.60,90.00,12.211909275116021,81.2398998649308,960.679477944,51018794597,28054064843,28.734741808,6.1273,4.0042,831.7910,242.7561,140.8951,2232.521711538,9142.350198110,418.772000000,64.450700000,133.774700000,103.160400000,27.744852937,1.559801599,1.5848,960.3351,578.8459,538.4769,12.741990250,20.369613669,7.402230575,814.744700000,917.992000000,774.692500000,401.367755250,13.312400298,17.266474885,957.278300000,947.711000000,950.168600000,0.00887456107714,0.0158935049332,-0.0275261695889,-0.101145556147,-0.0367744661008,-0.0493656909385,-0.0870815164192,-0.0522173369869,-0.005014894828,-0.0319838414563,-0.00687819074181,0.00611588055375,0.0307822980389,0.0122531816513,0.0101890611052,-0.0829798576541,-0.00533372412041
1869473020,2007-05-21,2007-05-21,,"[-241, -41, -40, 5]",418.573,Olin Corp,Pioneer Cos Inc,8123,14380,46,46,201,201,100.000,100.000,100.000,True,1246.926,1254.89376,1,1.0000,1,349.189,334.73308,1,1.0000,1,1,1,100.000,325181,325181,2812,2812,325181,422420,2812,2812,4,False,0,0,0,0.6161109515921222160868764955,5.461450039821911190609862778,0.13602200,0.09196456,0.24073275,0.18608338,2812,325181,10.48335833,4.4869,36,3331782,86.20,97.20,99.50,100.00,2.2370559955729257,,,1542081963,399603596,5153.087779453,9.1193,13.4389,972.1651,485.7465,854.3158,4403.583144067,41066.075639495,186.119500000,232.084900000,307.408500000,59.221900000,256.187138073,1.510175408,2.2187,972.1651,576.9228,592.3839,5.308057597,7.113661951,4.237639350,486.660300000,717.125900000,610.955900000,12079.667144165,13.106916042,38.853228360,972.165100000,972.165100000,972.165100000,0.0458217992823,0.461773650196,0.131656735344,0.151335422281,0.134335790289,0.116082624843,0.144126888705,0.11938591898,0.150350148474,0.131664941171,0.149167596385,0.16697041793,0.140102600784,0.164822488509,0.0943444912116,0.164577270187,0.100910079217
1876961020,2007-06-11,2007-06-11,,"[-241, -41, -40, 5]",628.287,Cal Dive International Inc,Horizon Offshore Inc,176238,109043,46,46,79,201,100.000,100.000,100.000,True,1227.728,1273.2773,1,1.0000,1,509.819,476.8544,1,1.0000,1,1,1,48.114,237120,,1389,1389,237120,213112,1389,1389,4,False,0,0,0,2.670181706190329534955343394,3.979190522026101305065253263,0.46359086,0.40937249,0.22008569,0.18283083,1389,237120,10.48335833,4.4869,,,,,,,3.361973892601808,61.47996187909759,860.592642562,,,18.192177182,-4.4389,16.4761,552.0499,62.3427,892.3973,4872.903272727,18251.603297881,1143.609000000,158.501000000,217.595600000,175.232400000,1.249280007,1.126130767,1.0156,434.7471,375.8128,325.8572,10.790874000,9.902480971,10.712960490,785.199800000,794.633700000,807.743800000,0.463789273,2.162872419,0E-9,648.375600000,788.070900000,77.718100000,-0.109145033178,-0.0226259193672,0.0177989444276,0.352205918534,0.0869751778261,0.0511872576253,0.327748756728,0.109405938249,0.0563028975295,0.269091586399,0.102221730276,0.127775108358,0.2787329508,0.159649050821,0.108838973783,0.210716931879,0.130293016671
1881670020,2007-06-26,2007-06-26,,"[-241, -41, -40, 5]",112.015,Website Pros Inc,Web.com Inc,163916,18484,46,46,201,201,100.000,100.000,100.000,True,153.411,156.8127,1,1.0000,1,79.782,70.66064,1,1.0000,1,1,1,22.318,511210,511210,7372,7372,,511210,7375,3570,3,False,1,0,0,0.8416389537376721139644575730,7.482949990456193930139339569,0.05043916,0.03210154,-0.17052670,-0.31143958,7372,511210,10.48335833,4.4869,8275,135400841,38.90,46.60,58.10,69.50,16.249164217629954,122.85870628109902,994.748838229,960151188,52856484,43.284645417,15.8836,14.0667,942.2893,701.6893,816.0194,797.186900000,8023.096081282,226.477500000,19.815700000,114.678300000,62.512300000,2.088752231,1.492267626,1.5494,596.3583,569.6176,508.3279,6.930507033,6.553941149,5.719400440,733.736600000,667.371800000,744.621500000,16.233939350,14.530673776,15.840780535,940.849800000,953.717600000,945.493100000,-0.0635725821289,-0.0998499756529,0.0981587528912,0.504224254721,0.135382124071,0.110884538202,0.327415204729,0.131920016328,0.140759736527,0.352524592875,0.161400538673,0.0897687642859,0.348338007345,0.114632557978,0.0592707296897,0.2675491766,0.079694800272
1883353020,2007-06-28,2007-06-28,,"[-241, -41, -40, 5]",985.366,Western Digital Corp,Komag Inc,11399,13369,46,46,201,201,100.000,100.000,100.000,True,4173.939,3911.6400,1,1.0000,1,736.589,834.0899,1,1.0000,1,1,1,100.000,334112,334112,3572,3572,334112,334613,3572,3572,4,False,0,0,0,0.7207828378845489111648807466,6.497460242580885210937733586,0.25982733,0.18275213,0.23379261,0.15249052,3572,334112,10.48335833,4.4869,116,4165256,71.30,84.20,93.80,98.90,9.933414474554091,81.35075602992727,960.790783808,4591468772,11635584335,11.307524295,9.0690,8.2912,279.5978,294.8595,314.4977,4650.973568181,80567.257817631,186.788000000,216.414600000,444.154300000,60.458100000,1.462534673,1.296020056,1.3459,405.8371,442.3518,450.8488,4.888095886,6.368412578,4.108504755,456.335800000,653.482600000,651.701100000,15.153742773,6.335689620,10.023867660,898.508200000,899.646300000,908.379700000,0.0738672091052,0.534084106016,0.202405983073,0.262571289508,0.221110495194,0.178278726835,0.262774918719,0.202757323212,0.174758313306,0.295262481185,0.207187739526,0.166760622864,0.394122221976,0.222328283247,0.0553477559519,0.305823429294,0.113825681481
1884251020,2007-07-02,2007-07-02,,"[-241, -41, -40, 5]",375.125,Consolidated Commun Hldg Inc,North Pittsburgh Systems Inc,162127,7964,46,46,201,201,100.000,100.000,100.000,True,582.451,526.7808,1,1.0000,1,299.350,298.44945,1,1.0000,1,1,1,80.000,517110,517110,4813,4813,517110,517110,4813,4810,4,False,1,0,0,1.746840521858227344294151044,5.088194726166328600405679513,0.14768896,0.07188906,0.24187432,0.15842295,4813,517110,10.48335833,4.4869,33548,290781042,56.80,72.60,86.00,91.70,3.361973892601808,65.83393597035283,899.501188971,,,14.593124118,22.8719,10.9070,493.4539,899.9521,464.9628,21850.146764705,152161.427234371,2424.434000000,472.943800000,578.889000000,382.688800000,2.065657586,2.039129611,1.8352,569.0668,703.0972,571.3250,28.823650676,27.643852309,28.412422400,903.125800000,980.095200000,914.182700000,0.806502853,0.367002712,0E-9,675.675700000,703.038200000,350.814100000,-0.020908503336,-0.107740232175,0.0384220423536,0.317020243847,0.184219800695,0.0507713378098,0.279083191896,0.170558083832,0.0324864221846,0.305769959512,0.173670912073,-0.0238702019164,0.286958112594,0.133888435272,-0.0320567660882,0.260797703264,0.114503278863
1888628020,2007-07-17,2007-07-17,,"[-241, -41, -40, 5]",3546.579,Plains Expl & Prodn Co,Pogo Producing Co,149268,8655,46,46,201,201,100.000,100.000,100.000,True,3681.078,3499.6770,1,1.0000,1,3159.781,3070.8825,1,1.0000,1,1,1,41.034,211111,211111,1311,1311,211111,211111,1311,1311,4,False,1,1,0,1.922952769070272179300446723,0.8651003609037425223710881495,0.23247340,0.14836710,0.10514840,0.03563283,1311,211111,10.48335833,4.4869,,,,,,,0.9552771625954452,67.43182329727053,902.690493543,3914593358,269150000000,37.774129753,20.0243,12.3475,901.7575,837.9284,544.7813,14294.097272727,103170.684494322,2199.819000000,346.416300000,493.390600000,271.197400000,3.855885702,1.410205754,3.2095,695.3202,526.8341,768.4028,65.210997039,13.461088963,58.845936160,965.878800000,850.019600000,965.878800000,0.039766273,0.298318453,0E-9,381.521800000,644.497900000,39.446100000,0.174487983421,0.189183368673,-0.0764045403552,0.0463447052151,-0.00906073270657,-0.116972434699,0.0698928517994,-0.0161697441267,-0.144107824083,0.0369607646671,-0.0462635065028,-0.120592199186,0.0399844621924,-0.0332227856011,-0.0573825710549,0.0898911598065,0.022953253623
1888625020,2007-07-17,2007-07-17,,"[-241, -41, -40, 5]",806.987,LKQ Corp,Keystone Automotive Inds Inc,155394,63102,46,46,201,201,100.000,100.000,100.000,True,1295.935,1295.4067,1,1.0000,1,699.235,611.30676,1,1.0000,1,1,1,100.000,423140,423140,5015,5015,423120,423120,5013,5010,3,False,1,0,0,1.519027415743738709300678622,4.981739484907568712961146940,0.15768266,0.13673308,0.17695884,0.14566640,5015,423140,10.48335833,4.4869,2085,3239039,23.70,28.40,36.30,46.20,1.866892364784583,32.102718849061205,337.936785375,,,11.871333056,12.5070,9.2203,264.6293,627.0055,346.1166,1112.899759259,4834.898119496,293.014500000,18.065200000,33.583400000,113.584700000,1.090207299,0.459661952,0.5475,229.5878,13.6778,22.9475,4.906121519,0.861678893,1.181090950,404.026100000,11.093200000,109.994000000,2.056468667,0.175385144,0E-9,621.444700000,367.336600000,27.956400000,0.0804610884971,0.195854708536,0.237622547933,0.320589181401,0.297468399969,0.179633374284,0.229552175934,0.215438703513,0.272574889927,0.240800603304,0.248371145106,0.266306451932,0.192067120884,0.210982251523,0.182556598536,0.152046806965,0.159714900726
