deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_valid,tar_naics_tom,tar_naics,tar_naics_valid,tar_sic_tom,tar_sic_valid,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_dynamic,tar_car_dynamic,com_car_dynamic,acq_car_n5_5,tar_car_n5_5,com_car_n5_5,acq_car_n40_5,tar_car_n40_5,com_car_n40_5,acq_car_n20_5,tar_car_n20_5,com_car_n20_5,acq_car_n30_5,tar_car_n30_5,com_car_n30_5
979835020,23/02/2000,23/02/2000,,"[-316, -64, -40, 5]",33.638,Fulton Financial Corp,Skylands Financial Corp,14172,31135,46,44,253,207,100,100,100,TRUE,1120.485,1236.366,TRUE,1,1,25.591,26.86,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522110,,0,6020,1,TRUE,0,0,0,0.044153376,90.7824363,0.03099391,0.02613418,6021,522110,20.42967181,6.4613,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,42.61954712,,,23.2352126,28.59,15.5856,518.719,684.5247,567.0991,19564.45243,419829.937,852.26,713.3586,962.9369,364.0421,11.79779353,11.12495872,11.8263,960.1806,957.2798,964.0163,4.369962074,5.654951452,4.38243281,215.0301,443.3055,317.6296,0.00E+00,0.00E+00,0.00E+00,131.0897,131.0897,455.1116,-0.003064933,-0.119306788,-0.091486569,0.082823677,-0.086010511,0.010907707,0.184869882,0.012799576,-0.091486569,0.082823677,-0.086010511,0.004897691,0.092900245,0.00635742,-0.056334658,0.031182382,-0.053844858
979886020,23/02/2000,23/02/2000,,"[-316, -64, -40, 5]",1612.009,ADC Telecommunications Inc,PairGain Technologies Inc,1013,28848,46,46,253,253,100,100,100,TRUE,4563.054,10841.8675,TRUE,1,1,920.981,1085.556,TRUE,1,1,TRUE,TRUE,334290,,0,3660,1,334210,,0,3660,1,FALSE,0,0,0,0.86945267,38.85403041,0.24737329,0.1994947,3669,334290,20.42967181,6.4613,470,3269511,45.9,57.1,69.6,81.6,0.148668865,49.64576427,,,144.444435,27.656,26.6708,983.4694,656.5562,750.5325,3113.229161,31521.23902,135.548,260.8934,465.6867,112.8791,2.380641365,1.128108717,1.1164,558.4129,362.3034,425.7778,9.258276903,8.620710685,4.8386624,693.7683,687.9933,360.9617,12.90432623,12.19465915,10.06678988,864.5625,952.2607,892.095,-0.022295837,-0.054950406,0.162662056,0.107611337,0.159868956,0.136472471,0.143719886,0.136369507,0.162662056,0.107611337,0.159868956,0.207002699,0.212766473,0.206625338,0.192456308,0.392182679,0.193721185
980830020,25/02/2000,25/02/2000,,"[-316, -64, -40, 5]",1412.69,NetIQ Corp,Mission Critical Software Inc,122436,122517,46,46,81,77,100,100,100,TRUE,1072.618,913.95475,TRUE,1,1,1000.569,1133.954993,TRUE,0.940105654,1,TRUE,TRUE,334611,,0,7370,1,334611,,0,7370,1,FALSE,0,0,0,-70.18785546,-40.25877676,-0.05339436,0.10991791,7372,334611,20.42967181,6.4613,189,290470,34.1,50.1,68.5,84.1,0.052821828,51.381217,,,29.2017928,11.1885,9.1424,560.7946,350.8096,343.197,670.1679621,12472.23527,90.858,41.0781,207.0045,77.5003,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.40967533,9.763854288,5.46402366,789.6755,835.4307,486.2786,57.27389974,5.646066226,14.27464762,949.5536,887.8127,954.802,-0.104118294,-0.44873075,-0.296730856,-0.50422392,-0.389206342,-0.152646878,-0.208138662,-0.175018559,-0.296730856,-0.50422392,-0.389206342,-0.246206574,-0.359469355,-0.290817386,-0.161192601,-0.369318851,-0.255761436
980887020,28/02/2000,07/06/1999,,"[-316, -64, -40, 5]",8500.536,New NiSource Inc,Columbia Energy Group,7974,3206,46,46,253,253,100,100,100,TRUE,2297.912,2243.192,TRUE,1,1,4139.444,5105.3715,TRUE,1,1,TRUE,TRUE,221122,,0,4932,1,221210,,0,4932,1,FALSE,0,0,1,2.881649041,0.832445912,0.13596302,0.11124026,4931,221122,20.42967181,6.4613,7325,244008558,17.7,31.4,55.8,81.2,0.043712847,62.9071996,,,45.90598026,44.708,29.8828,663.5905,816.9364,781.528,12248.606,17352.80849,9714.43,537.6046,289.5296,950.289,2.301617718,2.039990848,2.2552,531.5554,710.2023,630.0417,9.956446391,7.545018486,8.30612985,752.1028,644.6703,778.8346,0.00E+00,0.00E+00,0.00E+00,61.6855,61.6855,357.078,-0.092894525,-0.002575706,-0.195779329,-0.092361963,-0.101743427,-0.230293686,-0.07711524,-0.09528598,-0.195779329,-0.092361963,-0.101743427,-0.318408954,-0.135602619,-0.15688128,-0.255261434,-0.124979032,-0.138148162
982729020,02/03/2000,02/03/2000,,"[-316, -64, -40, 5]",133.518,Avnet Inc,Savoir Technology Group Inv,1919,11407,46,46,253,251,100,100,100,TRUE,24352.203,2485.24125,TRUE,1,1,91.095,86.80075,TRUE,1,1,TRUE,TRUE,423690,,0,3679,1,423430,,0,3679,1,FALSE,0,0,0,0.062106649,33.33612225,0.09875676,0.08920952,5065,423690,20.42967181,6.4613,16967,180318390,23.2,33.5,45.4,59,0.016803845,,,,16.30494024,9.2829,4.9734,342.0235,236.1713,142.9759,625.2059467,3968.424985,181.739,16.2924,41.536,152.1796,1.787741768,0.465252373,0.6627,412.463,17.6314,61.5726,4.8513814,1.320789476,2.01244054,231.4141,31.7364,145.882,7.527228053,0.305021674,0.00E+00,666.3252,571.6541,96.1494,0.015296895,0.258097875,0.100730988,0.13736037,0.101353474,0.140085474,-0.065514838,0.134452336,0.100730988,0.13736037,0.101353474,0.188215767,0.04104492,0.184615329,0.082789683,0.141850993,0.084604798
983572020,06/03/2000,06/03/2000,,"[-316, -64, -40, 5]",268.899,Comverse Technology Inc,Loronix Information Systems,12884,30639,46,46,253,253,100,100,100,TRUE,12606.786,10383.192,TRUE,1,1,135.013,118.75,TRUE,1,1,TRUE,TRUE,511210,,0,3570,1,334611,,0,3570,1,FALSE,0,0,0,0.311139176,1148.075188,0.12865028,-0.12261342,7372,511210,20.42967181,6.4613,9953,103505848,39.5,45.6,56.3,66.7,0.214805583,133.0075448,,,29.2017928,11.1885,9.1424,560.7946,350.8096,343.197,670.1679621,12472.23527,90.858,41.0781,207.0045,77.5003,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.40967533,9.763854288,5.46402366,789.6755,835.4307,486.2786,57.27389974,5.646066226,14.27464762,949.5536,887.8127,954.802,0.001691831,0.0679439,0.189921662,0.087310052,0.186795823,-0.018297333,0.17572453,-0.016442149,0.189921662,0.087310052,0.186795823,0.123470969,0.16993448,0.123807769,0.18436558,0.01932274,0.181058264
983469020,07/03/2000,07/03/2000,,"[-316, -64, -40, 5]",21101.386,VeriSign Inc,Network Solutions Inc,66368,65488,46,46,253,253,100,100,100,TRUE,9709.62,15985.63125,FALSE,1,1,9095.95,6614.873313,TRUE,1,1,TRUE,TRUE,541512,,0,7370,1,,,0,7370,1,FALSE,0,0,0,162.4158641,212.7729436,-0.24331597,0.06934518,7373,541512,20.42967181,6.4613,39517,78335457,21.1,28.9,40,48.3,0.165294158,72.84710061,,,29.2017928,11.1885,9.1424,560.7946,350.8096,343.197,670.1679621,12472.23527,90.858,41.0781,207.0045,77.5003,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.40967533,9.763854288,5.46402366,789.6755,835.4307,486.2786,57.27389974,5.646066226,14.27464762,949.5536,887.8127,954.802,-0.240820118,-0.119385227,-0.070896077,0.528328922,0.085470522,-0.237935095,0.302365028,-0.101853555,-0.070896077,0.528328922,0.085470522,-0.021184173,0.447298061,0.104231589,-0.147899038,0.400007467,-0.003237467
984550020,08/03/2000,08/03/2000,,"[-316, -64, -40, 5]",1105.654,Cybex Computer Products Corp,Apex Inc,61093,64397,46,46,253,253,100,100,100,TRUE,480.768,553.248125,TRUE,1,1,957.375,748.224,TRUE,1,1,TRUE,TRUE,334119,,0,3570,1,334119,,0,3570,1,FALSE,0,0,0,11.65530563,7.968430434,0.21718901,0.29075724,3577,334119,20.42967181,6.4613,838,8493631,46,56,71.1,82.4,0.075230765,62.26204314,,,104.8886207,2.2442,2.0444,919.9254,94.0467,142.0404,2270.681914,61170.97113,82.037,209.3706,634.7456,24.1374,2.678784235,1.003547725,0.9887,629.8653,254.7475,289.2989,6.279414069,5.825096747,4.3194705,461.3908,476.889,276.1882,31.06363159,5.199470878,10.51259375,911.7168,868.1889,929.558,-0.075376263,-0.338303634,0.326418633,0.200676975,0.249835168,-0.093542506,0.009035595,-0.037258689,0.326418633,0.200676975,0.249835168,0.107243086,-0.036252226,0.021053015,0.098270866,0.107828526,0.102027688
985448020,13/03/2000,13/03/2000,,"[-316, -64, -40, 5]",9069.821,Tribune Co,Times Mirror Co,10726,10580,46,46,253,253,100,100,100,TRUE,9460.856,12178.64,TRUE,1,1,5130.722,3946.441625,TRUE,0.698516857,1,TRUE,TRUE,511110,,0,2711,1,511110,,0,2711,1,FALSE,0,0,0,1.502065632,45.52898778,0.15126719,0.1329062,2711,511110,20.42967181,6.4613,8603,46179063,31.9,44.1,61.9,77.5,0.027524992,34.45242313,,,14.62354466,9.1834,8.0703,310.6081,215.4265,256.4392,2456.903105,4980.589411,1322.4645,192.4904,60.1184,654.8236,1.556865431,1.383459528,1.2322,268.1675,590.3575,518.5964,344.4170962,8.380353089,7.04280323,995.2764,693.4352,773.8514,0.620366263,0.128654393,0.00E+00,540.8244,337.2997,662.4992,0.068773669,0.181762035,-0.388489657,0.321798346,0.048536215,0.025849674,0.587425549,0.378872147,-0.388489657,0.321798346,0.048536215,-0.146674781,0.486161697,0.246809627,-0.209342988,0.404875337,0.173963602
985517020,13/03/2000,13/03/2000,,"[-316, -64, -40, 5]",7974.212,i2 Technologies Inc,Aspect Development Inc,62712,62932,46,46,253,253,100,100,100,TRUE,9995.23,11798.06513,TRUE,1,1,3161.379,1961.53,TRUE,0.976222643,1,TRUE,TRUE,334611,,0,7370,1,334611,,0,7370,1,FALSE,1,0,0,8.331938681,132.8012734,0.1437752,0.19908174,7372,334611,20.42967181,6.4613,189,290470,34.1,50.1,68.5,84.1,0.052821828,51.381217,,,29.2017928,11.1885,9.1424,560.7946,350.8096,343.197,670.1679621,12472.23527,90.858,41.0781,207.0045,77.5003,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.40967533,9.763854288,5.46402366,789.6755,835.4307,486.2786,57.27389974,5.646066226,14.27464762,949.5536,887.8127,954.802,-0.044786552,-0.059841146,0.427153184,0.838270498,0.425161198,-0.06929437,-0.00036968,-0.072209315,0.427153184,0.838270498,0.425161198,0.105846834,0.303763379,0.103150458,0.074945802,0.688200286,0.073702818
986214020,14/03/2000,14/03/2000,,"[-316, -64, -40, 5]",38.042,Mestek Inc,Met-Coil Systems Corp,14064,11797,44,44,210,221,100,100,100,TRUE,150.1,173.269125,TRUE,1,1,26.298,22.6135,FALSE,1,1,TRUE,TRUE,333415,,0,3541,1,333513,,0,3541,1,FALSE,0,0,0,0.169188008,90.33843848,0.1753216,0.23286885,3585,333415,20.42967181,6.4613,705,12062400,39,54.2,71.6,83,0.043690706,34.65712697,,,53.29600137,5.7806,9.9865,614.9985,181.0419,362.5321,1834.878733,35563.305,228.0295,147.7601,403.691,251.1186,1.744454037,1.045610364,0.9388,387.4752,228.3734,230.8793,5.067797308,5.153665463,4.159227275,264.566,325.8764,257.4101,15.83816176,4.114164608,3.801111545,691.4124,842.2932,812.4002,-0.015949593,-0.275614483,-0.117490438,0.011837974,-0.110065919,0.020728401,-0.013557272,0.019346715,-0.117490438,0.011837974,-0.110065919,-0.009035714,0.051072987,0.001894029,-0.011559033,-0.033724089,-0.01080043
987419020,16/03/2000,16/03/2000,,"[-316, -64, -40, 5]",73.264,eGain Communications Corp,Inference Corp,124036,60955,46,46,57,253,100,100,100,TRUE,1295.727,775.61625,TRUE,1,1,44.402,45.43388787,TRUE,0.929342105,1,TRUE,TRUE,334611,,0,7380,1,334611,,0,7380,1,FALSE,1,0,0,-6.002627542,31.32790411,-0.45983726,0.00353357,7372,334611,20.42967181,6.4613,189,290470,34.1,50.1,68.5,84.1,0.052821828,51.381217,,,29.2017928,11.1885,9.1424,560.7946,350.8096,343.197,670.1679621,12472.23527,90.858,41.0781,207.0045,77.5003,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.40967533,9.763854288,5.46402366,789.6755,835.4307,486.2786,57.27389974,5.646066226,14.27464762,949.5536,887.8127,954.802,-0.139329271,-0.372529264,-0.059942463,0.215612624,-0.065026998,-0.460798591,-0.250924652,-0.462853565,-0.059942463,0.215612624,-0.065026998,-0.395634468,0.18142057,-0.39870412,-0.381655937,0.402352847,-0.384738614
986883020,16/03/2000,16/03/2000,27/04/1999,"[-316, -64, -230, 5]",328.136,National-Oilwell Inc,IRI International Corp,63892,65852,236,236,253,253,100,100,100,TRUE,1329.062,739.108125,FALSE,1,1,199.5,189.525,TRUE,1,1,TRUE,TRUE,333132,,0,3533,1,333132,,0,3533,1,FALSE,1,0,0,0.484842671,3.515227053,0.19843446,0.09692013,3533,333132,20.42967181,6.4613,467,2701131,22.6,35.1,56.9,75.9,0.043690706,46.65103136,,,53.29600137,5.7806,9.9865,614.9985,181.0419,362.5321,1834.878733,35563.305,228.0295,147.7601,403.691,251.1186,1.744454037,1.045610364,0.9388,387.4752,228.3734,230.8793,5.067797308,5.153665463,4.159227275,264.566,325.8764,257.4101,15.83816176,4.114164608,3.801111545,691.4124,842.2932,812.4002,-0.034131166,-0.073374959,0.483267172,0.719240492,0.511043702,0.097722542,0.364270325,0.130252587,0.453508487,0.638135674,0.476782283,0.155104347,0.553206349,0.201974486,0.323693353,0.557092037,0.352997863
990953020,24/03/2000,24/03/2000,,"[-316, -64, -40, 5]",34.015,MeriStar Hotels & Resorts Inc,BridgeStreet Accommodations,113439,65477,46,46,252,247,100,100,100,TRUE,83.072,89.31206947,TRUE,0.950649789,1,16.01,17.36125,TRUE,0.979804162,1,TRUE,TRUE,721110,,0,7011,1,721310,,0,7011,1,FALSE,0,0,0,0.32090442,2.0332393,0.04511795,0.10807664,7011,721110,20.42967181,6.4613,46295,89357109,22.4,28.8,36.3,43.8,0.043712847,18.2624162,,,12.20013352,16.9672,9.2488,314.3933,531.629,352.9721,1123.004571,2731.458233,484.12,95.9836,58.5432,283.3449,2.062341212,1.419010756,2.0713,478.4252,611.7632,611.9511,10.52001986,6.803981829,9.23818669,764.9074,574.9295,798.0198,0.196581429,0.20806417,0.00E+00,530.0418,473.6373,622.4058,-0.030958444,-0.184344275,-0.052909482,0.386718592,-0.039578969,-0.036907702,0.195298225,-0.02994934,-0.052909482,0.386718592,-0.039578969,-0.00547674,0.5074478,0.009985333,-0.216232379,0.409543209,-0.198468576
991333020,27/03/2000,27/03/2000,,"[-316, -64, -40, 5]",80.694,"Niagara Bancorp Inc,NY","Iroquois Bancorp Inc,NY",109683,16739,46,36,253,183,100,100,100,TRUE,237.795,255.436,TRUE,1,1,33.066,35.494875,FALSE,1,1,TRUE,TRUE,522120,,0,6030,1,522120,,0,6030,1,TRUE,1,0,0,0.134539467,6.662041625,0.02117404,0.02413686,6036,522120,20.42967181,6.4613,16744,77459937,30.9,39.1,51,65.3,0.00553666,37.68160321,,,13.35096195,14.9032,12.0036,340.9005,485.2351,413.2518,5453.071046,119590.0192,348.178,409.3355,811.6011,216.575,12.99591064,12.46038407,13.1053,977.7571,981.5917,985.6256,3.498427477,5.731267759,2.30525575,153.7276,462.7585,151.1738,0.00E+00,0.00E+00,0.00E+00,148.6652,148.6652,472.687,-0.035979629,-0.113359967,0.035744072,0.829745013,0.476678582,0.127455624,0.838476909,0.535284995,0.035744072,0.829745013,0.476678582,0.07281631,0.869256609,0.51358647,0.032132088,0.738032427,0.431087907
992006020,28/03/2000,28/03/2000,,"[-316, -64, -40, 5]",179.1,"Harris Financial Inc,PA","York Financial Corp,PA",29624,17166,46,46,252,246,100,100,100,TRUE,212.599,221.104,TRUE,1,1,113.039,111.528125,TRUE,1,1,TRUE,TRUE,522120,,0,6030,1,522120,,0,6030,1,TRUE,0,0,0,0.587082829,2.002572231,0.01650431,0.01832224,6036,522120,20.42967181,6.4613,16744,77459937,30.9,39.1,51,65.3,0.00553666,37.68160321,,,13.35096195,14.9032,12.0036,340.9005,485.2351,413.2518,5453.071046,119590.0192,348.178,409.3355,811.6011,216.575,12.99591064,12.46038407,13.1053,977.7571,981.5917,985.6256,3.498427477,5.731267759,2.30525575,153.7276,462.7585,151.1738,0.00E+00,0.00E+00,0.00E+00,148.6652,148.6652,472.687,-0.050666585,-0.040094351,0.112014143,0.245890295,0.188818097,-0.117186356,0.034736336,-0.033341046,0.112014143,0.245890295,0.188818097,0.053516922,0.223201572,0.147414774,0.025588982,0.248384187,0.147098096
993439020,03/04/2000,03/04/2000,,"[-316, -64, -40, 5]",7250.069,Anadarko Petroleum Corp,Union Pacific Resources Group,11923,61413,46,46,253,253,100,100,100,TRUE,3872.457,4056.698188,TRUE,1,1,2535.396,2741.04375,TRUE,1,1,TRUE,TRUE,211111,,0,1311,1,211111,,0,1311,1,FALSE,0,0,0,1.601677586,1.79159042,0.09687575,0.15860027,1311,211111,20.42967181,6.4613,,,,,,,0.043712847,65.24956583,,,84.79144931,76.7385,70.4158,944.2455,947.6277,950.1031,5798.424,52785.4165,842.704,287.1374,616.2089,143.5195,2.305262035,1.025900223,2.3181,628.5356,355.834,672.5769,62.82187415,8.90011862,44.79228849,968.7621,731.2965,962.3269,0.030001468,0.273911048,0.00E+00,481.5696,536.4122,28.5614,0.025645933,0.065690348,0.082529161,0.279486103,0.147651784,0.044324746,0.251893017,0.111858072,0.082529161,0.279486103,0.147651784,0.174437651,0.39910093,0.247486297,0.083216305,0.300452358,0.15465203
996124020,10/04/2000,10/04/2000,06/06/1999,"[-316, -64, -219, 5]",2810.488,Wells Fargo & Co,"First Security Corp,Utah",8007,4736,225,225,253,253,100,100,100,TRUE,53579.874,64873.499,TRUE,1,1,2254.15,3476.719688,TRUE,1,1,TRUE,TRUE,522110,,0,6021,1,522190,,0,6021,1,TRUE,1,1,1,0.161587641,36.67291077,0.04461215,0.02891607,6021,522110,20.42967181,6.4613,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,42.61954712,,,23.2352126,28.59,15.5856,518.719,684.5247,567.0991,19564.45243,419829.937,852.26,713.3586,962.9369,364.0421,11.79779353,11.12495872,11.8263,960.1806,957.2798,964.0163,4.369962074,5.654951452,4.38243281,215.0301,443.3055,317.6296,0.00E+00,0.00E+00,0.00E+00,131.0897,131.0897,455.1116,0.010143016,0.25416022,0.083626872,-0.271018592,0.062560572,0.106727389,0.23971266,0.106912431,0.185491703,-0.477870983,0.147376073,0.335448439,0.225670253,0.325935943,0.260106498,-0.417549612,0.220937196
998325020,17/04/2000,17/04/2000,,"[-316, -64, -40, 5]",455.757,BancorpSouth Inc,"First United Bancshares Inc,AR",14219,16860,46,46,253,252,100,100,100,TRUE,933.172,936.48625,TRUE,1,1,278.272,303.552,TRUE,1,1,TRUE,TRUE,522110,,0,6022,1,522110,,0,6022,1,TRUE,1,0,0,0.610277443,3.605892149,0.02852849,0.02630711,6022,522110,20.42967181,6.4613,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,42.61954712,,,22.36871728,20.9466,14.7158,623.9269,559.4351,533.9498,6678.154759,37905.03337,1304.894,340.1516,548.2082,230.1823,11.81391958,10.48995358,12.0523,972.991,940.0391,975.977,3.647734862,4.313450896,3.78942757,226.436,272.1504,305.88,0.00E+00,0.00E+00,0.00E+00,195.0651,195.0651,475.2376,0.010165422,0.026626946,-0.035246078,0.311362448,0.033656062,-0.092366563,0.218951291,-0.029529202,-0.035246078,0.311362448,0.033656062,-0.042034657,0.378636231,0.040413885,-0.012904579,0.38507879,0.065430579
1000349020,25/04/2000,17/02/2000,17/02/2000,"[-316, -64, -51, 5]",9640.103,International Paper Co,Champion International Corp,6104,2917,57,57,253,253,100,100,100,TRUE,15596.267,17857.15688,TRUE,1,1,5976.089,4587.489813,TRUE,1,1,TRUE,TRUE,322121,,0,2621,1,322122,,0,2621,1,FALSE,1,1,1,0.336129089,4.402652089,0.10112991,0.10759798,2621,322121,20.42967181,6.4613,174,24145138,59.3,73.9,87.5,96.8,0.03689302,52.22859396,,,13.67890403,14.4447,12.5689,276.8386,376.0647,503.8184,5621.331059,15963.84568,2495.038,467.9474,174.3238,811.2573,1.408088013,1.292994013,1.1623,253.0974,555.2373,479.2442,9.018224853,7.135895939,6.734962525,726.6965,592.7617,758.6818,0.570870735,1.167708179,0.0328886,525.7543,685.2188,677.5693,0.028120149,0.223100395,-0.134745681,0.261090517,-0.047513365,-0.068380314,0.241181381,0.003449071,0.039430521,0.131826254,0.063256777,-0.012718325,0.246370717,0.046975383,0.056997035,0.291699479,0.111865829
1003350020,04/05/2000,04/05/2000,,"[-316, -64, -40, 5]",352.844,Eastman Chemical Co,McWhorter Technologies Inc,29392,30025,46,46,253,253,100,100,100,TRUE,3669.234,2674.385563,TRUE,1,1,110.701,124.3875,TRUE,1,1,TRUE,TRUE,325211,,0,2821,1,325211,,0,2821,1,FALSE,1,0,0,0.05543115,19.62232516,0.10518801,0.13132281,2821,325211,20.42967181,6.4613,445,16471055,36.8,48,66,85.2,0.039477967,58.41777223,,,87.63727897,15.9893,11.9182,953.4911,480.9094,452.1863,2486.96526,20549.19297,163.333,227.3275,269.1518,94.7017,7.623488999,1.242845782,1.8456,819.0934,408.6308,578.4976,7.0623498,6.708529421,6.21260669,490.1607,529.4775,701.7219,211.5937525,9.481635453,17.62729778,955.1334,969.8865,969.8865,0.007143476,0.126082485,0.479021914,0.527150634,0.478452178,0.147997198,0.326096575,0.152320204,0.479021914,0.527150634,0.478452178,0.150067011,0.60713027,0.158885039,0.243323022,0.601976031,0.250289088
1003236020,04/05/2000,04/05/2000,,"[-316, -64, -40, 5]",31.165,"Provident Bankshares Corp,MD","Harbor Federal Bancorp Inc,MD",17030,30595,46,45,253,210,100,100,100,TRUE,401.401,414.765,TRUE,1,1,24.344,18.73125,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522110,,0,6020,1,TRUE,0,0,0,0.068213103,15.47515111,0.02183109,0.01711255,6021,522110,20.42967181,6.4613,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,42.61954712,,,23.2352126,28.59,15.5856,518.719,684.5247,567.0991,19564.45243,419829.937,852.26,713.3586,962.9369,364.0421,11.79779353,11.12495872,11.8263,960.1806,957.2798,964.0163,4.369962074,5.654951452,4.38243281,215.0301,443.3055,317.6296,0.00E+00,0.00E+00,0.00E+00,131.0897,131.0897,455.1116,-0.004645284,-0.131524468,0.055738799,0.455348898,0.062692195,-0.031327198,0.215871883,-0.0233273,0.055738799,0.455348898,0.062692195,-0.019273712,0.274374482,-0.014334504,0.0819028,0.206090544,0.079985953
1005424020,12/05/2000,12/05/2000,,"[-316, -64, -40, 5]",1837.244,Ingersoll-Rand Co,Hussmann International Inc,5959,66293,46,46,253,253,100,100,100,TRUE,6787.846,6256.782,TRUE,1,1,701.051,658.6351875,TRUE,1,1,TRUE,TRUE,332991,,0,3563,1,333415,,0,3563,1,FALSE,1,1,0,0.213634508,24.85809297,0.16329373,0.19010289,3562,332991,20.42967181,6.4613,125,3510968,52.2,70.8,90.4,98.1,0.015155582,41.95289491,,,10.3640945,10.5087,12.0858,265.5742,323.2274,425.6098,1110.347136,5446.031944,212.892,93.0989,131.4665,144.974,1.047432775,1.063181181,0.951,232.3363,338.8247,275.747,4.125015227,4.412433944,4.145977085,188.2562,242.6001,252.7752,1.974908682,1.723699617,1.261084195,787.8852,723.658,740.8064,0.013226616,0.301797539,0.322873104,0.832615601,0.350502403,0.075816103,0.782468823,0.114444611,0.322873104,0.832615601,0.350502403,0.087839321,0.745511453,0.122381571,0.22357571,0.852721826,0.256811288
1006250020,15/05/2000,15/05/2000,,"[-316, -64, -40, 5]",16.054,Cerner Corp,Citation Computer Systems Inc,12850,25864,46,46,253,240,100,100,100,TRUE,798.581,1023.369625,TRUE,1,1,7.514,14.53875,TRUE,1,1,TRUE,TRUE,541512,,0,7370,1,334611,,0,7370,1,FALSE,0,0,0,0.030768864,130.899159,0.04808509,0.07911803,7373,541512,20.42967181,6.4613,39517,78335457,21.1,28.9,40,48.3,0.165294158,72.84710061,,,29.2017928,11.1885,9.1424,560.7946,350.8096,343.197,670.1679621,12472.23527,90.858,41.0781,207.0045,77.5003,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.40967533,9.763854288,5.46402366,789.6755,835.4307,486.2786,57.27389974,5.646066226,14.27464762,949.5536,887.8127,954.802,-0.001090646,0.001051404,-0.251846892,-0.100724594,-0.259383169,0.000128789,0.146157044,-0.001071157,-0.251846892,-0.100724594,-0.259383169,-0.107153441,0.424525964,-0.107836837,-0.087867612,0.171340643,-0.093881566
1006344020,15/05/2000,15/05/2000,,"[-316, -64, -40, 5]",35.944,"First United Bancshares Inc,AR","Texarkana First Financial,AR",16860,60975,46,36,252,150,100,100,100,TRUE,398.435,290.5093824,TRUE,1,1,24.437,24.431625,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522120,,0,6020,1,TRUE,0,0,0,0.094072716,11.01332104,0.02630711,0.02813862,6021,522110,20.42967181,6.4613,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,42.61954712,,,23.2352126,28.59,15.5856,518.719,684.5247,567.0991,19564.45243,419829.937,852.26,713.3586,962.9369,364.0421,11.79779353,11.12495872,11.8263,960.1806,957.2798,964.0163,4.369962074,5.654951452,4.38243281,215.0301,443.3055,317.6296,0.00E+00,0.00E+00,0.00E+00,131.0897,131.0897,455.1116,-0.00736095,-0.194341581,0.433927171,0.440879641,0.476507013,0.035801389,0.309140114,0.060115021,0.433927171,0.440879641,0.476507013,0.249304621,0.361030525,0.260948371,0.481125718,0.456946932,0.488417879
