deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_crsp,acq_sic_crsp_valid,tar_naics,tar_naic_crsp,tar_naics_crsp_valid,tar_sic,tar_sic_crsp,tar_sic_crsp_valid,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,"acq_car_[-40, 5]","tar_car_[-40, 5]","com_car_[-40, 5]","acq_car_(-5, 5)","tar_car_(-5, 5)","com_car_(-5, 5)","acq_car_(-40, 5)","tar_car_(-40, 5)","com_car_(-40, 5)","acq_car_(-20, 5)","tar_car_(-20, 5)","com_car_(-20, 5)","acq_car_(-30, 5)","tar_car_(-30, 5)","com_car_(-30, 5)"
1401100020,04/06/2003,04/06/2003,,"[-316, -64, -40, 5]",170.988,Palm Inc,Handspring Inc,132502,137067,46,46,253,253,100,100,100,TRUE,304.262,299.77356,1,1,1,127.538,107.38227,1,1,1,1,1,334113,,0,3575,3570,1,334111,,0,3571,3570,1,3,FALSE,1,0,1,0.15543545,2.439047402,-0.12182033,-0.40363594,3575,334113,11.259881,4.8572,70,235979,67.7,80.3,92.4,99.3,0.075230765,58.08815204,,,11.40474708,7.4426,8.5665,400.1719,377.7866,379.1453,2934.248433,71599.93182,127.973,171.6,586.7675,80.8171,1.95930825,1.277728418,1.2012,464.6616,381.5064,404.4773,5.872214417,5.302163409,4.311771085,408.3677,305.9722,294.1404,20.84124552,6.010376578,10.92390497,903.4991,901.3269,910.3801,-0.024757416,-0.111438362,0.657068612,0.481706734,0.653311965,0.327755703,0.139459468,0.320070614,0.657068612,0.481706734,0.653311965,0.524510487,0.26276935,0.514436501,0.604659084,0.449794633,0.601003426
1406648020,20/06/2003,20/06/2003,,"[-316, -64, -40, 5]",6830.062,IDEC Pharmaceuticals Corp,Biogen Inc,24468,2226,46,46,253,252,100,100,100,TRUE,5855.667,5326.4895,1,1,1,6012.546,4961.00128,1,1,1,1,1,325414,,0,2836,2830,1,325414,,0,2836,2830,1,4,FALSE,0,0,0,4.497636751,3.269592272,0.10876982,0.17052269,2836,325414,11.259881,4.8572,233,6005536,44.8,69.2,85.2,94.4,0.060051262,69.42943178,3567775704,2762656980,271.2351184,18.2259,10.7141,990.3822,689.1792,476.9587,547.9105625,2775.997594,83.079,28.4586,66.7111,14.4144,10.00640455,2.062135016,6.093,885.6761,672.4788,886.9816,7.50453975,8.47080973,5.784288355,636.1016,659.6691,589.9291,304.6655534,21.08754919,110.593536,959.7586,996.4688,999.5757,0.107874899,0.317861369,-0.01216006,-0.009924986,-0.003224268,-0.11363773,-0.112614494,-0.111417516,-0.01216006,-0.009924986,-0.003224268,-0.001007971,-0.036942707,-0.010923514,0.031963572,-0.020331864,0.01719107
1419231020,29/07/2003,21/05/2003,16/05/2003,"[-316, -64, -40, 5]",97.831,Bon-Ton Stores Inc,Elder-Beerman Stores Corp,24483,66465,46,46,248,236,100,100,100,TRUE,76.369,59.40809,1,0.8074,1,32.891,35.20624,1,1,1,1,1,452111,,0,5311,5310,1,452111,,0,5311,5310,1,4,FALSE,0,1,1,0.165796577,0.287375995,0.11936192,0.08121923,5311,452111,11.259881,4.8572,3705,86856708,72.1,93.6,99.7,100,0.005887964,16.88716929,,,7.668714641,7.5376,6.8488,21.7418,240.2793,287.7399,1116.301446,11935.62716,246.943,71.0152,71.0152,71.0152,1.24429106,0.545626654,0.6064,21.6891,21.6891,21.6891,4.650115708,2.409434682,2.45204995,21.6891,21.6891,21.6891,2.072083405,0.048105801,0.00E+00,255.1917,255.139,262.8348,-0.104083104,-0.048713931,0.163887494,0.282606918,0.213864773,-0.005670282,0.108508334,0.041440117,0.163887494,0.282606918,0.213864773,0.123138469,0.148238195,0.134758423,0.136212876,0.245838578,0.182410159
1422012020,06/08/2003,06/08/2003,,"[-316, -64, -40, 5]",167.133,Interwoven Inc,iManage Inc,124678,126495,46,46,253,252,100,100,100,TRUE,298.454,205.054476,1,1,1,121.487,89.7102,1,1,1,1,1,511210,,0,7372,7370,1,334611,,0,7372,7370,1,4,FALSE,1,0,0,0.440349491,6.471045064,-0.08910891,-0.08158629,7372,511210,11.259881,4.8572,9953,103505848,39.5,45.6,56.3,66.7,0.214805583,103.0384211,340097295,122200283,7.362297378,5.5687,5.1832,300.1477,303.2651,244.0614,323.1235122,3896.86968,87.065,13.5941,88.2543,19.1425,1.792635155,1.275182667,1.2832,491.9554,431.1739,418.803,7.408242915,8.320876713,5.721373015,630.8813,621.5894,585.7086,25.00942137,14.54755201,18.52995003,940.9188,949.1534,954.5694,0.003300866,0.016928144,0.03833942,0.369959209,0.105286818,-0.069093518,0.249772303,-0.006513426,0.03833942,0.369959209,0.105286818,-0.010701343,0.205795541,0.036940007,0.07138788,0.355161729,0.129742004
1425273020,15/08/2003,15/08/2003,,"[-316, -64, -40, 5]",548.239,DRS Technologies Inc,Integrated Defense Tech,3918,146613,46,46,253,253,100,100,100,TRUE,636.751,600.21017,1,1,1,335.488,294.3264,1,1,1,1,1,334511,,0,3812,3812,1,334511,,0,3812,3812,1,4,FALSE,1,0,0,0.67170204,3.673054544,0.08676286,0.09387313,3812,334511,11.259881,4.8572,504,21190101,60.5,78.2,89.8,95.5,0.086674621,67.73256869,3759237677,2059702802,21.76568463,14.1089,15.5815,605.0856,705.7661,718.3828,886.9091534,14109.07805,106.996,59.7202,131.7302,6.8464,5.718310165,1.240212401,1.3449,817.6104,234.4621,416.1292,6.235720957,5.748093381,5.28685334,540.3771,302.1742,427.0706,52.23560091,6.886517156,10.6840497,921.631,874.2016,874.2016,0.055807332,0.069322536,0.016259059,0.176045826,0.073468926,-0.102688134,0.164652986,-0.012718859,0.016259059,0.176045826,0.073468926,-0.061881643,0.145205645,0.010068913,-0.065124249,0.170675051,0.016604714
1429206020,02/09/2003,02/09/2003,,"[-316, -64, -40, 5]",5548.133,Caremark Rx Inc,AdvancePCS,31549,63728,46,46,253,253,100,100,100,TRUE,6260.013,5904.26784,1,1,1,3382.075,2965.84932,1,0.8581,1,1,1,621999,,0,8099,8082,1,621999,,0,8099,8082,1,4,FALSE,0,0,0,11.5092351,5.279790106,0.21462928,0.10003491,8099,621999,11.259881,4.8572,3259,4199970,23,32.5,48.9,63.1,0.043712847,35.89107464,,,7.856373667,9.2265,9.1667,279.1509,436.1536,455.6113,1202.513944,3147.281077,292.25,71.1778,48.0858,160.5813,0.888962457,0.687141314,0.9377,79.1814,56.5318,286.7491,4.558444611,2.624493448,4.972258475,249.1039,180.609,393.7883,1.249109722,0.028523415,0.00E+00,624.4522,345.3619,674.2196,0.152107223,0.217548755,-0.178398943,0.09747668,-0.043361654,-0.12224352,0.102002611,-0.01359366,-0.178398943,0.09747668,-0.043361654,-0.159539917,0.125418258,-0.022457078,-0.162495561,0.046585044,-0.057674993
1431022020,09/09/2003,09/09/2003,,"[-316, -64, -40, 5]",108.739,Plato Learning Inc,Lightspan Inc,26044,129628,46,46,253,253,100,100,100,TRUE,92.934,81.81,1,1,1,30.83,42.43342,1,1,1,1,1,511210,,0,7372,8211,1,334611,,0,7372,8211,1,4,FALSE,1,0,0,0.373589534,2.480669517,0.00637122,-0.38746515,7372,511210,11.259881,4.8572,9953,103505848,39.5,45.6,56.3,66.7,0.214805583,103.0384211,340097295,122200283,7.362297378,5.5687,5.1832,300.1477,303.2651,244.0614,323.1235122,3896.86968,87.065,13.5941,88.2543,19.1425,1.792635155,1.275182667,1.2832,491.9554,431.1739,418.803,7.408242915,8.320876713,5.721373015,630.8813,621.5894,585.7086,25.00942137,14.54755201,18.52995003,940.9188,949.1534,954.5694,-0.059319335,-0.078581158,0.312956754,0.320376866,0.320809022,0.12628245,0.231957498,0.169760819,0.312956754,0.320376866,0.320809022,0.433376347,0.429323794,0.436617648,0.421030783,0.418693317,0.424773961
1443268020,20/10/2003,20/10/2003,,"[-316, -64, -40, 5]",61.851,click2learn.com inc,Docent Inc,111579,134804,46,46,253,253,100,100,100,TRUE,123.762,64.14804,0,1,1,56.125,53.4882,0,1,1,1,1,541512,,0,7373,7371,1,334611,,0,7372,7371,1,3,FALSE,0,0,0,4.374955014,1.644484208,-0.29784478,-0.32836179,7373,541512,11.259881,4.8572,39517,78335457,21.1,28.9,40,48.3,0.165294158,68.2458361,,,4.362784579,1.15,10.8655,201.1856,95.1984,485.3335,1244.402,14580.74916,63.895,60.858,218.9294,9.3365,26.69281852,0.86324666,1.036,961.3393,93.0386,287.0897,4.356060684,5.071291919,3.59989373,251.3211,322.7594,231.2174,10.17411568,1.268047121,8.63595474,888.6978,732.0501,905.926,-0.160086025,-0.385601229,0.158932248,0.230136251,0.188877637,0.19130798,0.239616441,0.2091181,0.158932248,0.230136251,0.188877637,0.080710473,0.243146475,0.136834811,0.098957089,0.22640659,0.145537411
1444008020,22/10/2003,22/10/2003,,"[-316, -64, -40, 5]",481.346,SafeNet Inc,Rainbow Technologies Inc,23067,13976,46,46,253,253,100,100,100,TRUE,500.219,431.30076,1,1,1,261.534,197.3181,1,1,1,1,1,511210,,0,7372,3669,1,334611,,0,7372,3669,1,4,FALSE,1,0,0,4.078674191,5.235503277,0.07762252,0.00992929,7372,511210,11.259881,4.8572,9953,103505848,39.5,45.6,56.3,66.7,0.214805583,103.0384211,340097295,122200283,7.362297378,5.5687,5.1832,300.1477,303.2651,244.0614,323.1235122,3896.86968,87.065,13.5941,88.2543,19.1425,1.792635155,1.275182667,1.2832,491.9554,431.1739,418.803,7.408242915,8.320876713,5.721373015,630.8813,621.5894,585.7086,25.00942137,14.54755201,18.52995003,940.9188,949.1534,954.5694,-0.191124907,-0.114328127,-0.267721759,0.296062431,-0.196790973,-0.256235259,0.064812629,-0.214405367,-0.267721759,0.296062431,-0.196790973,-0.27391107,0.128148985,-0.221792993,-0.303712429,0.209409228,-0.239401933
1447064020,03/11/2003,03/11/2003,,"[-316, -64, -40, 5]",142.263,Intermagnetics General Corp,Invivo Corp,6039,13198,46,46,253,244,85.743,85.743,85.743,TRUE,421.303,329.26455,1,1,1,89.672,69.66,1,1,1,1,1,334510,,0,3845,3490,1,334517,,0,3845,3490,1,4,FALSE,0,0,0,0.44666158,7.348014952,0.15905542,0.09842752,3845,334510,11.259881,4.8572,485,9731759,38.5,50.2,66.6,82.6,0.086674621,61.13462133,4770061972,5308280746,14.57836069,15.2878,12.5059,534.4355,656.9479,549.1361,763.5594615,3289.967083,57.02,41.8568,71.9337,6.6767,2.373217637,1.327831798,1.3267,563.5734,462.4358,445.2005,6.822743692,5.630487712,5.45867221,598.4704,351.5793,431.2939,35.18045839,13.12639204,12.95785414,952.4111,938.6851,936.8393,-0.041895816,-0.171623293,-0.144355473,0.183580032,-0.055398333,-0.066586701,0.19652645,0.005058008,-0.144355473,0.183580032,-0.055398333,-0.165833269,0.221045017,-0.06391734,-0.123354257,0.184425977,-0.039635286
1447468020,04/11/2003,04/11/2003,,"[-316, -64, -40, 5]",71.472,Quovadx Inc,Rogue Wave Software Inc,129851,64029,46,46,253,252,100,100,100,TRUE,128.618,108.3389,1,1,1,49.553,37.36125,0,1,1,1,1,511210,,0,7372,7372,1,334611,,0,7372,7372,1,4,FALSE,1,0,0,0.429696485,3.76935843,-0.01117495,-0.02391598,7372,511210,11.259881,4.8572,9953,103505848,39.5,45.6,56.3,66.7,0.214805583,103.0384211,340097295,122200283,7.362297378,5.5687,5.1832,300.1477,303.2651,244.0614,323.1235122,3896.86968,87.065,13.5941,88.2543,19.1425,1.792635155,1.275182667,1.2832,491.9554,431.1739,418.803,7.408242915,8.320876713,5.721373015,630.8813,621.5894,585.7086,25.00942137,14.54755201,18.52995003,940.9188,949.1534,954.5694,-0.059526173,-0.135662178,-0.020374623,0.317763076,0.076388435,-0.013874932,0.256506379,0.063861916,-0.020374623,0.317763076,0.076388435,0.210015105,0.225144911,0.218396442,0.112812295,0.354300902,0.18505463
1459072020,15/12/2003,15/12/2003,,"[-316, -64, -40, 5]",1838.946,Enterprise Products Partners,Gulfterra Energy Partners LP,112876,28003,46,46,253,253,76.354,100,76.354,TRUE,4851.613,4646.33856,0,1,1,2362.456,1994.832,1,1,1,1,1,221210,,0,4922,1311,1,221210,,0,4923,1311,1,3,FALSE,1,1,1,1.661108631,16.43203469,0.05801944,0.07455022,4922,221210,11.259881,4.8572,2376,66515186,18.4,29.2,52.8,81.9,0.043712847,62.08642455,,,11.91057276,10.5635,10.8885,414.459,542.1212,482.7204,5112.647048,14874.13776,1854.861,289.9975,199.4546,501.5922,2.693312389,2.672850182,2.2281,620.1255,754.1821,647.0287,15.88124938,12.04706839,11.71621269,838.1503,863.2015,797.7097,0.162715905,0.005342435,0.00E+00,521.021,291.3572,366.7626,0.020498964,0.042684291,0.09568232,0.002305716,0.039880025,0.046191385,0.027973417,0.035584778,0.09568232,0.002305716,0.039880025,0.045541003,0.000717526,0.019059738,0.091626367,0.014258991,0.045532619
1482955020,04/02/2004,04/02/2004,,"[-316, -64, -40, 5]",541.816,Belden Inc,Cable Design Technologies Corp,28940,29287,46,46,253,253,100,100,100,TRUE,544.599,476.175,1,1,1,426.144,402.1808,0,1,1,1,1,335921,,0,3357,3357,1,335921,,0,3357,3357,1,4,FALSE,1,0,0,1.062101858,1.723392243,0.07427183,0.06985453,3357,335921,14.15503157,6.639,91,675829,66.9,77.9,88.4,98.4,0.027985561,47.92576654,221182642,227159932,48.80298042,40.7948,35.5624,983.1544,984.9348,880.5559,6026.432634,23551.6042,1070.724,344.0459,221.2825,434.7868,1.353934775,1.219324437,1.0065,312.306,363.9297,308.2101,6.070859049,7.008798204,5.029476,548.1353,597.5956,499.6755,4.28057322,0.714791735,0.00E+00,643.4001,685.1065,573.4961,-0.05843493,-0.181973021,-0.078866899,-0.192615371,-0.118216225,0.004370588,-0.046527375,-0.014644324,-0.078866899,-0.192615371,-0.118216225,-0.062048512,-0.027485995,-0.046119805,-0.049302485,-0.074217498,-0.055091931
1495791020,04/02/2004,04/02/2004,,"[-316, -64, -40, 5]",197.8,Perrigo Co,Lannett Co Inc,24782,22632,46,46,253,253,67.711,67.711,67.711,TRUE,1132.505,939.79185,1,1,1,337.783,368.62755,1,1,1,1,1,325414,,0,2836,2830,1,325412,,0,2834,2830,1,3,FALSE,1,0,0,0.777846228,41.38229194,0.16798298,0.69714069,2836,325414,14.15503157,6.639,233,6005536,44.8,69.2,85.2,94.4,0.060051262,78.69898014,4464971782,3190127349,-1.759635889,16.719,5.6334,32.4336,672.0525,92.0013,618.3466111,3081.500579,84.42,28.334,65.3486,10.8416,83.63329992,2.229449941,9.853,995.7566,717.1562,918.3554,6.669967667,8.012672699,5.068065385,624.9706,670.8615,481.0191,4205.984465,23.31501872,210.2727704,999.7474,993.5335,999.7473,0.006868194,0.013185709,0.108710055,-0.200061621,0.022664821,0.04971798,-0.11551201,0.002545022,0.108710055,-0.200061621,0.022664821,0.10903472,-0.061569668,0.06226457,0.068614081,-0.132036238,0.014260997
1483947020,08/02/2004,08/02/2004,,"[-316, -64, -40, 5]",350.19,Ferrellgas Partners LP,Blue Rhino Corp,13962,110679,46,46,253,253,100,100,100,TRUE,971.606,904.52873,1,1,1,238.53,201.49263,1,1,1,1,1,454312,,0,5984,5984,1,454312,,0,5984,5984,1,4,FALSE,1,0,0,69.02796506,6.616889027,0.16700459,0.16002467,5984,454312,14.15503157,6.639,6203,9286126,38.9,45,51.5,58.3,0.005887964,30.66614434,,,19.43556866,14.4223,14.53,395.8535,646.717,658.7769,970.0797241,8985.344003,158.511,25.3182,71.0877,21.6329,1.050649192,0.459848866,0.6454,164.6321,17.3484,42.8367,3.214032345,1.67521918,1.74234888,118.4535,120.9987,107.662,5.837126759,0.067845426,0.00E+00,656.499,314.5436,180.7111,0.026341935,0.039422798,0.009708714,0.294900754,0.023403122,0.012951126,0.186792892,0.021414665,0.009708714,0.294900754,0.023403122,-0.006631456,0.235923157,0.005254689,0.01534962,0.248234546,0.026780101
1485103020,11/02/2004,11/02/2004,,"[-316, -64, -40, 5]",866.837,Plains Expl & Prodn Co,Nuevo Energy Co,149268,22668,46,46,224,253,100,100,100,TRUE,624.65,551.707,1,1,1,532.831,392.7644,1,1,1,1,1,211111,,0,1311,5172,1,211111,,0,1311,5172,1,4,FALSE,1,0,0,1.743790513,3.165708417,0.17372749,0.18080711,1311,211111,14.15503157,6.639,,,,,,,0.043712847,79.80880054,2433857226,1.55651E+11,29.96976806,27.0733,27.9142,689.7543,886.1018,800.5804,11029.62454,77521.44542,1180.9435,400.8997,590.1982,228.9525,2.940182855,1.193809897,2.6371,685.8299,391.942,736.8464,64.20625661,11.17301725,50.58508956,966.4088,824.636,966.7479,0.0454692,0.30918224,0.00E+00,397.3744,609.1566,45.6846,-0.100664924,-0.221285397,-0.090308525,0.07914389,-0.016159228,-0.047520471,-0.051143131,-0.053693249,-0.090308525,0.07914389,-0.016159228,-0.077330469,-0.083449157,-0.090772143,-0.082718496,-0.006294806,-0.054231504
1513080020,07/04/2004,07/04/2004,,"[-316, -64, -40, 5]",2593.185,Kerr-McGee Corp,Westport Resources Corp,6403,140800,46,46,253,253,100,100,100,TRUE,5208.566,4965.75552,1,1,1,2183.173,2113.4398,1,1,1,1,1,211111,,0,1311,1311,1,211111,,0,1311,1311,1,4,FALSE,0,0,0,0.542603286,4.118761126,0.15519953,0.16705505,1311,211111,14.15503157,6.639,,,,,,,0.043712847,79.80880054,2433857226,1.55651E+11,29.96976806,27.0733,27.9142,689.7543,886.1018,800.5804,11029.62454,77521.44542,1180.9435,400.8997,590.1982,228.9525,2.940182855,1.193809897,2.6371,685.8299,391.942,736.8464,64.20625661,11.17301725,50.58508956,966.4088,824.636,966.7479,0.0454692,0.30918224,0.00E+00,397.3744,609.1566,45.6846,0.00724385,0.015918796,0.011950367,0.079133431,0.028572455,-0.015019162,0.032215718,-0.003755645,0.011950367,0.079133431,0.028572455,-0.050532874,0.021966269,-0.033403192,-0.010369735,0.063412614,0.007345862
1523992020,04/05/2004,04/05/2004,,"[-316, -64, -40, 5]",1897.539,Pioneer Natural Resources Co,Evergreen Resources Inc,14359,20064,46,46,253,253,100,100,100,TRUE,3735.516,3724.93212,1,1,1,1456.347,1400.1746,0,1,1,1,1,211111,,0,1311,1311,1,211111,,0,1311,1311,1,4,FALSE,1,0,0,0.790213969,6.474956013,0.20770873,0.16857735,1311,211111,14.15503157,6.639,,,,,,,0.043712847,79.80880054,2433857226,1.55651E+11,29.96976806,27.0733,27.9142,689.7543,886.1018,800.5804,11029.62454,77521.44542,1180.9435,400.8997,590.1982,228.9525,2.940182855,1.193809897,2.6371,685.8299,391.942,736.8464,64.20625661,11.17301725,50.58508956,966.4088,824.636,966.7479,0.0454692,0.30918224,0.00E+00,397.3744,609.1566,45.6846,-0.02215616,-0.088118208,-0.094295817,0.070410856,-0.060288693,-0.088071358,-0.084213172,-0.086941893,-0.094295817,0.070410856,-0.060288693,-0.017928355,0.094957317,0.006092021,-0.084136303,0.076469084,-0.050759208
1526552020,13/05/2004,13/05/2004,,"[-316, -64, -40, 5]",158.776,Rita Medical Systems Inc,Horizon Medical Products Inc,138129,109423,46,46,253,245,100,100,100,TRUE,115.299,83.90122,1,1,1,106.344,67.71804,1,1,1,1,1,334517,,0,3845,3845,1,339113,,0,3841,3845,1,3,FALSE,0,0,0,3.548419619,5.687447126,-0.44605819,0.06408799,3845,334517,14.15503157,6.639,154,2516308,49.1,72.3,87.7,96.5,0.086674621,76.76182761,2481062066,2688649399,28.29745758,19.4815,23.8265,644.757,697.0803,755.8812,379.6965833,2678.195553,68.216,12.7729,56.4993,8.836,2.674778218,1.624596869,1.6915,620.4722,570.7521,557.7845,7.047918583,5.994743031,5.067830375,662.8947,583.4142,480.6247,27.48183242,12.52288643,12.01595752,943.1637,944.1801,942.0439,-0.160681063,-0.318634076,-0.223264399,-0.248342272,-0.201155408,-0.383230169,-0.135061033,-0.318534266,-0.223264399,-0.248342272,-0.201155408,-0.410196629,-0.285271156,-0.363817514,-0.286240562,-0.276373677,-0.260688785
1527077020,17/05/2004,17/05/2004,,"[-316, -64, -40, 5]",625.445,Deluxe Corp,New England Bus Service Inc,3863,7835,46,46,253,253,100,100,100,TRUE,2081.816,1964.828,1,1,1,458.77,399.6049,1,1,1,1,1,323116,,0,2761,2782,1,323116,,0,2761,2782,1,4,FALSE,1,1,0,-1.564446089,11.38713865,0.62844785,0.1731204,2761,323116,14.15503157,6.639,559,4761758,34.1,49.8,67.8,80.7,0.03689302,36.33649151,10057439,14505142,5.113425868,8.5597,6.1778,6.9503,175.7057,120.1746,2805.012447,6961.116064,1442.8705,141.271,57.4983,588.8273,1.55729719,1.498023851,1.3601,376.2267,583.2616,443.9263,268.774979,6.945981318,5.310748175,996.4671,584.0014,620.4236,1.248479,0.134703495,0.00E+00,602.3598,348.3908,559.9018,-0.070007131,-0.132275481,0.120618382,0.266005873,0.141461603,0.026078757,0.279669248,0.057655759,0.120618382,0.266005873,0.141461603,0.058671592,0.256108914,0.084569424,0.105587093,0.24231861,0.125042044
1528321020,20/05/2004,20/05/2004,,"[-316, -64, -40, 5]",1482.34,Tellabs Inc,Advanced Fibre Communications,10420,63678,46,46,253,253,100,100,100,TRUE,4045.655,4166.0642,1,1,1,1823.057,2046.19096,1,1,1,1,1,334210,,0,3661,3661,1,334418,,0,3661,3661,1,4,FALSE,1,0,0,0.921956817,4.228837057,0.00701822,0.03415683,3661,334210,14.15503157,6.639,456,14557161,54.2,65,78.1,87.2,0.148668865,70.69191799,8986258723,10148341207,49.08923422,6.3121,13.6609,930.9736,189.3147,606.8528,3151.562222,19291.71383,219.9175,138.8972,286.9472,44.8698,2.769210857,1.794409298,1.6312,649.9958,625.2262,533.6447,5.401192389,5.890169778,5.342865205,483.8398,575.2217,536.2699,39.25765206,16.24435812,20.51068243,947.6148,991.5516,994.0513,0.003726171,0.027250813,-0.044646965,-0.092819768,-0.06981165,-0.176315746,0.12071254,-0.025002125,-0.044646965,-0.092819768,-0.06981165,-0.133618274,-0.082771871,-0.106381143,0.012888077,-0.104398484,-0.050798512
1532503020,04/06/2004,04/06/2004,,"[-316, -64, -40, 5]",7811.236,MGM Mirage Inc,Mandalay Resort Group,14418,3063,46,46,253,253,100,100,100,TRUE,6072.508,6413.08176,1,1,1,3504.104,3423.70192,1,1,1,1,1,721120,,0,7011,7011,1,721120,,0,7011,7011,1,4,FALSE,1,0,0,0.796355315,5.087349107,0.09997012,0.12227694,7011,721120,14.15503157,6.639,283,33417673,42.6,55.8,76,90.6,0.043712847,28.67580933,,,4.103790118,6.7431,8.4242,80.7273,204.5014,318.2744,3687.086824,8387.008114,1265.591,162.958,149.0658,266.7553,2.120714744,1.855498388,2.2349,549.8355,653.0225,660.254,8.876236765,7.714254638,10.16885787,725.4863,665.4891,799.0629,0.00E+00,0.00E+00,0.00E+00,344.9262,344.9262,648.3041,0.044953683,0.174792611,0.006454588,0.042286489,0.031814221,0.064655499,0.199070348,0.144345136,0.006454588,0.042286489,0.031814221,0.040786114,0.145926263,0.104607906,0.00815541,0.069870739,0.047617695
1584526020,01/07/2004,01/07/2004,,"[-316, -64, -40, 5]",1522.461,Charles River Labs Intl Inc,Inveresk Research Group Inc,137131,147990,46,46,253,253,100,100,100,TRUE,2059.555,1936.53225,1,1,1,1129.74,1091.232,1,1,1,1,1,541711,,0,8731,2836,1,325412,,0,8731,2836,1,4,FALSE,1,0,0,2.34863965,7.53019318,0.2122871,0.13532808,8731,541711,14.15503157,6.639,,,,,,,0.213311949,,,,57.62221119,13.8975,5.0623,973.422,557.9606,85.5257,192.4275,422.6265119,120.1865,2.8109,6.2669,23.6897,42.66158704,2.755893389,4.2959,992.202,771.8012,856.2831,8.055153885,7.830730074,7.283735575,711.189,667.4827,702.1714,1671.832959,50.09771822,127.7426575,999.403,999.8977,999.4029,0.084747972,0.355548464,-0.102005936,0.074702005,-0.048949773,-0.061339339,0.104719582,-0.012093191,-0.102005936,0.074702005,-0.048949773,-0.073929477,0.131580522,-0.013409481,-0.080718631,0.1466909,-0.014059356
1587044020,15/07/2004,14/07/2004,,"[-316, -64, -40, 5]",6332.334,Harrah's Entertainment Inc,Caesars Entertainment Inc,20423,116857,46,46,253,253,100,100,100,TRUE,5987.038,6186.18906,1,1,1,4402.415,4262.02954,1,1,1,1,1,721120,,0,7011,7993,1,721120,,0,7011,7993,1,4,FALSE,1,0,0,2.059833117,1.4978666,0.16120993,0.10563823,7011,721120,14.15503157,6.639,283,33417673,42.6,55.8,76,90.6,0.043712847,28.67580933,,,4.103790118,6.7431,8.4242,80.7273,204.5014,318.2744,3687.086824,8387.008114,1265.591,162.958,149.0658,266.7553,2.120714744,1.855498388,2.2349,549.8355,653.0225,660.254,8.876236765,7.714254638,10.16885787,725.4863,665.4891,799.0629,0.00E+00,0.00E+00,0.00E+00,344.9262,344.9262,648.3041,0.109131691,0.17963591,-0.145453671,0.094660457,-0.129028502,-0.114253226,0.063999167,-0.102074953,-0.145453671,0.094660457,-0.129028502,-0.116100675,0.035013038,-0.105120092,-0.099793031,0.043443259,-0.089186416
1590332020,27/07/2004,27/07/2004,,"[-316, -64, -40, 5]",1177.793,The Cooper Cos Inc,Ocular Sciences Inc,3504,65217,46,46,253,253,100,100,100,TRUE,2041.987,1751.1119,1,1,1,922.241,714.357,1,1,1,1,1,339115,,0,3851,3851,1,339115,,0,3851,3851,1,4,FALSE,0,0,0,1.692600587,5.782434213,0.1527388,0.17701624,3851,339115,14.15503157,6.639,491,3026628,40.7,55.4,77.5,86.7,0.079590573,43.0116265,1187917651,2404264406,28.05471817,15.5892,22.6204,656.4222,722.9949,764.4539,1048.831473,15603.9029,127.468,37.4418,120.5905,6.875,2.057689864,1.209893626,1.3413,405.9092,276.7878,433.9371,5.479087447,5.722020275,4.74216075,441.5543,407.4218,452.3487,20.24810525,6.859808714,9.338623895,845.8138,876.623,876.623,-0.049512616,0.007483767,0.063832069,0.203591108,0.094372517,0.057570058,0.156075303,0.078916207,0.063832069,0.203591108,0.094372517,0.047861732,0.175391992,0.07552116,0.064030063,0.190388557,0.091731702
